,AFL,AIG,AIV,AIZ,ALL,AMG,AMP,AMT,AON,AVB,AXP,BAC,BBT,BEN,BK,BLK,BRK-B,BXP,C,CB,CBG,CCI,CFG,CINF,CMA,CME,COF,DFS,EFX,EQR,ESS,ETFC,EXR,FITB,FRT,GGP,GS,HBAN,HCN,HCP,HIG,HRB,HST,ICE,IVZ,JPM,KEY,KIM,L,LM,LNC,LUK,MAC,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,O,PBCT,PFG,PGR,PLD,PNC,PRU,PSA,RF,SCHW,SLG,SPG,SPGI,STI,STT,SYF,TMK,TROW,TRV,UDR,UNM,USB,VNO,VTR,WFC,WLTW,WY,XL,ZION
PGR,0.0629780059694,0.0110145222662,-0.0397872558538,0.0109863390543,0.0543490600344,0.0178323338139,-0.00689499438141,0.127835786056,-0.160749659106,-0.0087093676391,0.0410398634043,-0.0100311614867,0.0441497421756,0.146733851513,0.195318840121,0.0200298137698,0.039557792277,0.0173285622822,0.154211200961,0.0116502575028,0.023903859864,-0.0859393063111,0.0104410721045,0.0294127180216,0.0298463952609,0.0366856761514,0.025056353319,-0.0834575197409,0.0964585405516,0.052345833065,-0.00432029329605,0.00196268271785,-0.0185365708048,-0.247922792569,-0.0474210530104,-0.0847407838682,0.0709730887744,0.000269507198403,0.151618359567,0.114302853251,-0.0861570684287,-0.0617279350255,-0.0068803547541,-0.00507682328242,0.0817288735213,0.0897192341844,-0.0250218349915,-0.0206872907537,0.092468370574,0.124984783906,0.00961629533694,0.1016735032,0.0230645033106,0.0273478339622,0.0246078844451,-0.0675277587128,-0.0198112079485,-0.0845816348286,0.144234768765,0.0559902787524,-0.069915565468,-0.185421682079,-0.0289978247627,0.0977040529949,1.0,0.00293344335159,0.0268910624116,-0.219626561019,-0.0371199719648,-0.347219614263,0.010159737336,0.0163893756881,-0.0135669780397,0.0203797866896,-0.0788737408133,-0.010344460846,0.0130948038418,0.253551168297,-0.0338378410138,-0.0386187126773,0.0488611412253,-0.03794152535,0.0569663660963,0.0302825593772,0.0160556389246,-0.13146709362,-0.0646013399221,0.0225520837198,0.120427661111,-0.0152493451058
PLD,0.0722335018909,0.0187644307948,-0.185613473369,0.00936254990605,0.0515178419096,0.099751146895,0.173939929072,-0.0252236251818,0.00634063398953,-0.131155692119,-0.0605244596222,0.0342150035308,0.0774900881103,0.0133732330249,0.279092470535,0.0241475810465,0.0163257754656,0.0063587815906,0.0564664519408,0.0202514150232,0.0467903266206,0.158958322638,0.1460684528,0.026472911679,-0.0452754865101,-0.0330025144682,0.013865453984,-0.00841969422269,0.0271274760265,0.0700215300636,0.0959537547321,0.0173609124264,0.0217645360196,0.0772998802384,0.0317631259454,0.0620789199253,-0.0519608358921,0.0337721129203,-0.0459822383958,-0.0129017517206,0.086043923293,0.00761009261904,0.0969186274187,0.102683338382,0.0840327456379,0.0491446941211,0.0945894597626,0.00130039426479,-0.106980129093,0.0339466572883,0.105791518156,-0.00731252619383,0.00085345905185,0.0942019788595,0.0479586723156,0.0107372988467,0.0239312752717,0.0237276756181,0.00697524984176,0.074393547318,0.0683539895597,0.0220798026375,-0.0257485762305,0.0939619393011,0.00293344335159,1.0,-0.0368098902314,0.0513026332244,-0.017170732899,0.0726963482853,-0.0775572654694,-0.0287769253792,0.0256157533109,0.0252277565466,-0.0561657681499,-0.000297251695024,0.036189847894,-0.146103445871,0.0367204385706,-0.0109184643395,0.00449023822811,0.0986606203421,0.274603587414,-0.03353951114,-0.075228094206,0.0242011999587,-0.065002349306,-0.00929155228084,-0.0488411107861,-0.0122205067641
PNC,-0.221045072657,0.0601623585984,-0.0321895343613,0.0379598913031,0.034248501831,0.0327635138017,-0.00889902566468,-0.0224943946205,0.0951720370556,-0.0640758734625,0.036495948228,0.166812814213,0.129048054445,0.416786031993,-0.0246749831858,0.111749286255,0.0205903966984,0.0233999206295,-0.30031384499,0.0277032516371,0.0342069765737,-0.0154517217079,-0.0902142189077,-0.00651983640106,-0.0829453283716,-0.0556046784371,-0.0570597816665,-0.270572447668,0.0226293069295,0.0494468595821,-0.0267238474024,-0.0771132875103,-0.00547422019164,0.0102096685022,-0.00362942527345,-0.0412325134435,-0.119849857943,0.28884351357,0.0968190765889,0.0759556011208,-0.0423989303989,0.0345095582665,-0.0867626410014,-0.0120227691724,0.0600350237167,-0.0117164678853,0.0816366759441,-0.0617482053016,-0.231487492919,-0.027559091983,-0.00822450380794,-0.0330833003752,0.0301768453177,0.0474105406374,0.0793708708709,-0.0327952397911,-0.0985808874178,0.0115731899101,0.0222509260581,-0.0313495463932,-0.0448828709378,-0.0707087489185,-0.0695980193889,0.0186662411941,0.0268910624116,-0.0368098902314,1.0,0.145265547353,-0.0366180083025,0.176649805344,-0.122035344634,0.0575827330275,-0.019630029525,0.0202162720686,0.0759190101213,-0.0676080084987,-0.0349774330386,0.104575353614,0.0110713869142,0.0478794231632,-0.057016377699,0.0869608769925,-0.00880423192746,-0.0164267583724,0.0154518804707,0.4555176248,-0.337324640592,0.0149524873086,0.0670957586411,0.340614055861
PRU,0.0484423299921,0.00421656944508,-0.00385541512109,0.0709356209115,0.0773310188592,0.0348160824551,-0.258803374049,-0.0152967021257,0.181235370412,-0.0230050307996,-0.0121125465298,0.204305104074,0.156951780118,0.190418762457,-0.176950911259,-0.00480019222393,-0.0327779025789,0.0245828212288,0.0620490070336,0.0516363722783,0.029930749588,-0.0216890584137,-0.215562553032,-0.107588629309,0.0912356028495,-0.0604865090864,-0.003367258126,-0.0694833464102,-0.0217129136956,0.0312535938487,-0.00256457885782,0.0586479557302,0.0426155887329,0.209749406671,-0.00391955060643,-0.179873926831,-0.0138672516438,0.118361974598,-0.0697310242631,-0.132000777595,0.0148308533377,0.0112944733797,-0.0664618371842,0.0313777152776,0.022553473741,0.015456606168,0.160661768397,0.0383826597307,0.0517992694197,-0.155783703849,0.0433962181755,-0.0447004872606,-0.017707584623,-0.000423017350889,-0.0663618615473,-0.041233736418,0.0264727336734,0.0582038540173,0.0270629398689,-0.00586861609065,-0.00266029064899,-0.0406397120656,-0.0242241956105,-0.0577631473077,-0.219626561019,0.0513026332244,0.145265547353,1.0,-0.0210606741505,0.185876357571,-0.0442860186756,0.211651527735,-0.176609182069,-0.00692364875744,0.0264677639535,0.0661295192408,0.0255099982845,-0.289055826309,-0.0356577583316,0.0190772797172,0.0021629448586,0.044708536686,-0.0121590921745,-0.0615830615009,0.0762907984334,-0.00284093702403,-0.156154738952,0.226963420894,0.0261636349183,0.0067280378448
PSA,0.0456493687723,0.000289808873604,0.119906685224,0.14084381373,-0.753237390543,-0.117263047268,-0.100124935361,-0.0244750168954,-0.153531604338,-0.0119836678176,0.00449874194853,0.00812002494362,0.00271162287034,-0.0100718128053,-0.0208099109988,0.0267499790195,0.0105381148304,0.0035225233278,-0.0109695601406,0.0320081373825,0.00402682224753,-0.0236229409787,-0.0161194723106,0.281154168518,-0.00595672328336,0.0249984254067,-0.00717468060788,0.0290537188706,-0.00658707989876,0.0379105740208,0.00326265635656,0.0138366798599,0.0658153308963,0.00331147369712,-0.0910148399262,0.0445715905393,0.0204166503845,-0.0134894288441,-0.0210843147575,0.0169167360891,0.0663057402809,0.00467265804484,-0.0156103690762,0.0288102915378,0.00209963467225,-0.027367126044,-0.0234728762013,0.0110942281233,-0.0364502730649,0.0528109816327,-0.015807972543,-0.0128213713366,-0.0178874517896,0.00767846593339,-0.00209121046201,0.0317250294411,-0.0713710710347,0.016123937582,-0.0108933425733,0.0349284458604,-0.0116156323604,0.0422945882188,-0.150124674028,0.119566755672,-0.0371199719648,-0.017170732899,-0.0366180083025,-0.0210606741505,1.0,0.032244154564,0.0325146477551,0.00546989398059,0.0160535336481,-0.0207984213769,-0.00868576283468,0.0465453823015,-0.0363783499001,-0.0377158222382,0.0109181582331,-0.0972144791487,0.515201427903,0.0632369705184,-0.0518694046384,0.0167985544038,0.00268865173693,-0.000145081722194,0.277769671963,-0.0233920582814,0.0234899590025,-0.00945330065553
RF,-0.063050054485,0.0330687696748,-0.0304669631748,0.0212588333819,-0.0117722826388,0.0646963166469,0.0741443426146,-0.0276343604246,0.0434954650972,-0.0325114418891,0.00611566857485,0.13386070143,-0.0128915069162,-0.0939357306065,0.0160039677379,0.0709478271976,0.00692443528422,0.000894031863702,-0.012766401706,0.03028459497,-0.0472684336446,0.0245574806375,0.0455642277339,-0.0408999468845,-0.0992721359703,-0.1812406547,-0.00987282612101,0.0179234588107,0.0507090349496,-0.0105651752022,-0.0226502590469,-0.0673382826369,0.0160764691297,0.111657387051,-0.0185327646501,0.101840584108,-0.00406287692017,0.325154108654,-0.409993413612,0.0762073086614,-0.0466287916562,0.00433848643799,-0.0536592498307,-0.0150372912031,-0.0151912221228,-0.11604994636,0.144374511003,0.0162359201542,-0.0664292213715,-0.0585577420719,0.0617665346942,-0.00774339692978,-0.000242555889563,0.0283306721539,0.124245041526,-0.0700705885271,0.013920066139,0.0518804381972,-0.0555845278301,-0.0725986233335,0.0971740162876,-0.029975659106,0.00126289498124,-0.0410928278102,-0.347219614263,0.0726963482853,0.176649805344,0.185876357571,0.032244154564,1.0,0.0948210134127,-0.0397066319842,0.0228169313496,-0.00802698084371,0.161336270953,-0.0334263679518,-0.010239512897,-0.0643010445621,-0.0173048145249,0.0756392209028,-0.0347796367003,0.14984039375,0.00695758768154,-0.134519891345,0.0328294831805,0.115994881828,-0.142771018149,0.0351137143156,-0.0254220467591,0.251183870911
SCHW,0.0682507372323,-0.0301698889146,-0.101184955143,0.0399845233035,-0.0276862647504,0.0781205612822,0.0575132374903,0.0359244412951,-0.0868753423427,0.149013612828,-0.0307205129417,0.0543011667035,-0.0549730123751,-0.127703469797,0.00571449957584,0.0282230899451,-0.018026916455,-0.168801676183,-0.0323163283966,-0.0598309107884,0.000872674943089,-0.0330014853573,0.0680762128972,-0.0267493073867,-0.00856784467279,0.0802935200793,0.0326822875045,0.070253217066,-0.0357720963485,-0.0676717703838,0.00233159902517,-0.225311128274,0.0994905843207,-0.0362834063696,0.00509850011489,0.00193698772182,0.00136487116898,0.112069581422,-0.0512957272214,0.0485556975213,0.018066743802,0.0530390857612,-0.02963825758,-0.0127918662695,0.0198450958532,0.091717975626,0.0173307926178,0.00760506968192,0.026482287394,0.0537116942818,0.030487350953,-0.00538011233054,0.0117278469129,-0.0585688506472,0.0298006784734,0.0175385366639,0.0459926014178,0.0127321748919,-0.0124833477962,0.00139323072365,0.0209441242798,-0.0315846521585,0.00966482023097,0.107549896519,0.010159737336,-0.0775572654694,-0.122035344634,-0.0442860186756,0.0325146477551,0.0948210134127,1.0,-0.0633887858296,0.107678481649,0.0329091219246,-0.100914596974,-0.0457941445856,0.0112650005617,0.0312516787846,-0.0468662990053,-0.0568675279406,0.0228207818924,-0.00632557800741,0.0152838280023,-0.121755276557,0.0228579182974,-0.00538657848067,0.0478547296402,-0.0895034197092,-0.00549366833451,0.028679116991
SLG,0.00776846742995,-0.0255688327267,0.0231495352487,0.0378793629643,0.0692893506272,0.0496635179653,-0.299815557035,0.0152391331376,0.045220059581,-0.0476953424638,0.0516639834787,0.0843518241599,0.0718147179292,0.0757279591446,-0.0191698626481,0.0864353663216,-0.0211044497766,0.0734023211381,-0.0295259544253,-0.353112064846,-0.00809905557699,0.024772931612,-0.133695336852,-0.00629668361464,7.35351833838e-05,0.0237001564085,-0.0412992094421,-0.0848475741096,0.133978463162,0.0929143385725,0.0170402745438,0.136752970434,-0.105603575114,-0.0385074937893,0.00823285487818,0.124680345542,-0.126650208351,-0.05079127569,-0.015486384321,-0.00364991497232,0.0387803299847,-0.00212304660858,0.0927916215562,-0.117640579656,-0.0895310498163,0.0478214108581,0.00124565466694,0.0370833301455,0.0468245153441,-0.0163046086949,-0.00555307699483,0.025042330435,-0.0561561403594,-0.0313973503892,0.00889525423438,-0.0259222298255,-0.0254955657913,-0.0356614383649,-0.0239079695876,-0.0528249860049,0.102798601315,-0.00567776253609,0.00493206199212,0.00117140065367,0.0163893756881,-0.0287769253792,0.0575827330275,0.211651527735,0.00546989398059,-0.0397066319842,-0.0633887858296,1.0,-0.0883084328894,-0.0259093540093,-0.0125306699745,0.124333732966,0.0177559848377,0.0111089913003,-0.155002923441,-0.0339521368783,0.013515824117,-0.00164181541878,-0.0226542904506,0.116273859549,0.0523918375106,-0.015711439155,-0.0850054395619,0.115823200269,-0.0621575334798,0.00668797767899
SPG,-0.0198974202105,0.00396909870531,0.105323286822,-0.00563070965207,0.0775320023994,-0.00452373796741,0.220305978926,-0.00980595043426,-0.0588814465137,0.0127049846703,0.0170984621309,-0.0790655147135,-0.0385333617644,0.00559382227108,0.0186690146472,-0.0258328875446,0.0340486912975,-0.019628226228,0.00761389103254,0.0307433552249,0.0215493247475,-0.0265096709657,0.192449487734,-0.00914967250845,-0.0343435990182,-0.0261100562511,0.0521410136112,-0.00259078758632,0.0497918844361,-0.0209261052972,0.000859340809615,-0.0388691603228,0.235810445453,0.0474141546654,-0.0129031539544,0.00687231005141,-0.0233773994344,0.0328436382136,0.0696755643948,0.0194346117429,0.149313560116,-0.0561319153981,0.014491270036,-0.0212140725746,0.0650037863526,0.061868579753,0.101884616014,0.0252985264545,0.0616515068978,0.0755379152918,-0.0656450087325,-0.0695406413396,-0.0272120805579,0.0128914402876,0.0311262999587,0.0388492179047,0.016307274803,0.0143019757835,-0.0187512557859,-0.0148350243125,-0.00372597622464,0.156107826741,0.0867382667152,0.00758604134615,-0.0135669780397,0.0256157533109,-0.019630029525,-0.176609182069,0.0160535336481,0.0228169313496,0.107678481649,-0.0883084328894,1.0,-0.0359808745234,0.00361242187771,-0.0492435551139,-0.0676849021631,0.00836371805702,0.00682698658173,0.0135687935839,0.0173717728373,0.05171894991,-0.00499481810387,0.0192265048868,-0.0319807270283,-0.0194400507945,-0.000944959168914,-0.0656880574555,-0.0274615541721,0.0308275405088
SPGI,0.0292318212818,0.0144309162936,-0.0362785187204,-0.0757597418303,0.00236230839552,0.0407705276536,0.0217273664009,0.0313539180645,0.012245202981,-0.0590859911771,-0.0292972235258,0.10872079093,0.0253111246854,-0.0181921384789,0.0383278247394,0.0425114506829,0.00568670088622,-0.0212747743373,-0.276298147823,0.0117713372441,-0.0416835652665,-0.00469311529458,0.0398567210351,-0.0682461322512,-0.0190815087364,0.0875241791216,0.174366227617,-0.0216636032255,0.051007695678,0.0527590034903,-0.158185398643,-0.0214540282744,-0.0179599577841,0.0171575454407,0.0423287577776,0.0127005121875,0.172171396555,0.0148651909059,0.0210187581163,-0.00332982330498,-0.104442612883,0.0169037224925,0.155786964257,0.000762145754467,-0.00741145218477,0.0368385326276,0.0371490742467,-0.0862668278273,0.00562606187758,-0.0110429013303,0.0350367227748,0.0495113259692,0.00768533746513,0.0567755029568,0.0615226588668,0.0330800870518,0.168677900429,0.00360522753963,-0.0532716808488,-0.0036209654573,0.0383444517226,0.0389582494963,0.0288948020196,0.0435698102901,0.0203797866896,0.0252277565466,0.0202162720686,-0.00692364875744,-0.0207984213769,-0.00802698084371,0.0329091219246,-0.0259093540093,-0.0359808745234,1.0,0.0889705943743,0.0204428674078,-0.0690189269449,0.0607856003648,0.133709056775,-0.0281280460917,-0.0226234260194,0.0124168693197,0.0384866311538,-0.0894765744132,0.0330504802787,-0.0301302694764,-0.303170963988,-0.0205264492071,0.0841780875109,0.025573499348
STI,0.0775993144788,0.0298744335732,-0.0275852975471,-0.0886052041452,-0.0176736001757,0.0232949961006,0.02177603461,0.0060251810954,0.0521840080205,0.0181016231009,-0.0418159446772,0.178058892795,-0.101733488155,0.00769132172565,0.100892437755,-0.029910793023,0.0230250588554,0.0462892757928,0.0150395660259,0.0744341239448,-0.0140228950174,-0.00935947808615,-0.109079106343,-0.0677235436291,0.0458663485364,0.0280337235194,-0.0383334791116,-0.042340701439,0.0357438239815,0.0442065361498,-0.000585496296684,-0.0927909324499,-0.00104228746203,0.0957034613738,-0.0437840008456,-0.066644159659,0.0504106626176,0.223733608259,-0.0732245606738,0.020640776686,-0.136814572937,-0.00327051464364,0.10262163275,-0.0240217832631,-0.04399995022,0.207776267419,0.0813664637132,-0.0695927526855,-0.00256294669813,-0.114009279959,0.0406620710287,-0.022974956407,-0.00708976325182,0.077630049546,0.113077459035,-0.0690433686184,-0.0371474544512,0.0134169897308,-0.0407498668566,-0.0375127177342,0.0941177465818,-0.0243131210751,0.0547530921526,-0.421431512103,-0.0788737408133,-0.0561657681499,0.0759190101213,0.0264677639535,-0.00868576283468,0.161336270953,-0.100914596974,-0.0125306699745,0.00361242187771,0.0889705943743,1.0,-0.0392374288864,0.00875190298541,-0.00882795356274,0.00444689705411,0.443457119675,-0.160447944138,0.0576951705719,-0.179642951634,-0.197192096746,-0.0165130641881,-0.0359135752469,-0.395151904897,0.00638503441086,-0.0258905397803,-0.0369934578121
STT,-0.103680304657,0.0275087325488,-0.159597437217,-0.0771543781803,0.00445711818147,0.0161547438935,-0.0223880432741,0.0168364085359,0.108021478377,-0.0644720471592,0.045835441334,0.0965989617067,0.109141221734,-0.0768926654663,0.205268304605,0.0138211993164,-0.144493934348,0.0467800606509,0.0365740172944,-0.187935685439,-0.0526092174689,-0.0180323656766,-0.135150702864,-0.0133266180497,0.0531135289052,0.0217944974806,0.0830780441008,0.56571126815,0.107303905933,0.00424435368587,0.0216814846444,0.165116611591,-0.0637978829046,-0.0591292408397,-0.00901938145573,-0.0478989724572,0.0422993820649,0.0740248523546,-0.0150906619626,-0.0760691880297,0.252994494946,0.0965694391715,-0.112209465229,-0.0348227004171,0.0173505798965,-0.247698044565,0.0194129254573,-0.100123089436,0.00656578355081,0.151891855137,0.0170865376505,0.0114752703876,0.00775524721617,-0.0490235642016,-0.162333063396,0.116852852896,-0.0270682715154,0.230019046764,-0.010965110671,-0.0679424348736,0.0864943175968,-0.000783559898904,-0.0357905006925,-0.0715110737354,-0.010344460846,-0.000297251695024,-0.0676080084987,0.0661295192408,0.0465453823015,-0.0334263679518,-0.0457941445856,0.124333732966,-0.0492435551139,0.0204428674078,-0.0392374288864,1.0,0.00746035185708,-0.0229877969143,0.0183449307093,0.0311995227056,0.0210352602637,0.0174952714427,0.0898478696545,-0.0501122179742,0.00951643386542,-0.0264271955084,0.347788481305,-0.0441018413323,-0.00898878110128,-0.0205641778266
SYF,-0.043951797385,0.0421675794936,-0.0301771333871,0.00248271330727,0.0123741107293,0.109716735665,-0.041067451161,-0.0771827895859,-0.00289004805777,-0.0337518085895,0.0374399546516,0.106499627219,-0.017209650803,-0.103391494012,-0.00740627935275,0.00545755475879,0.087197870399,-0.0138387509911,0.019146192871,-0.0723929056906,-0.036541089635,0.0437680913697,0.0587299802216,-0.040987588552,0.0172249754544,0.0195465380115,0.339261494978,0.0610726879384,0.133565460127,-0.0112570578114,0.00103581069994,-0.0304828643072,0.0752869683226,0.00290206998011,0.0395586924677,-0.0350760016888,0.0221519362287,0.0966109660697,-0.014025168944,-0.0327907199147,-0.0705685927275,0.0832214833129,-0.131141792864,0.0738493677634,0.000616381300258,0.065180732706,0.0409713343602,-0.0413037832174,-0.0110364229299,-0.109434969635,0.059555482008,0.0174745268915,-0.000134545055762,-0.417192003356,0.238067600841,0.00692895822885,0.011851930238,0.0683593853989,0.107009859266,0.0395601561812,0.0574508463866,0.0827291013523,0.0947157876556,-0.022618525273,0.0130948038418,0.036189847894,-0.0349774330386,0.0255099982845,-0.0363783499001,-0.010239512897,0.0112650005617,0.0177559848377,-0.0676849021631,-0.0690189269449,0.00875190298541,0.00746035185708,1.0,-0.151497775238,-0.0196892187837,-0.0242847979777,-0.00945309465159,0.0147301485501,0.0182830055721,0.0325749899521,-0.348734484882,0.0377097012908,-0.359121018881,-0.046605721812,0.0256204181959,-0.0294113849992
TMK,-0.0107148146301,-0.0519426287461,0.12288977942,0.00336515223806,-0.00568475892398,-0.014575917701,-0.0361073539349,0.107413005756,-0.150500694824,-0.0141097257909,0.0431485318321,-0.119386285998,0.0398706248468,0.126727737025,0.0502485890093,0.0622405016126,0.0733440693415,-0.076990293284,-0.0113310240045,-0.052585709672,-0.031949540232,-0.0478987096066,-0.0360842986029,0.0336364960385,-0.12447298279,0.00636190001794,-0.0185028885914,-0.110381918837,0.0282401132986,0.0110928978526,-0.0201109819436,0.0394488425993,-0.0371127491312,-0.246447504133,-0.0210217978435,0.136808699569,0.0388211061468,-0.038081888,-0.0279121524498,0.128427290197,-0.108147840642,-0.039277670298,0.0336015856394,-0.0662766462839,-0.00710108486726,-0.0349038960835,-0.0971861525314,-0.074924819892,0.256066741111,0.0976636098803,-0.327207599596,0.0611785948441,0.0407631606732,0.117686099399,-0.12368579198,-0.0512790889426,0.00183484433036,-0.0461530197364,-0.0963641658316,0.0113135264355,-0.0794949875952,0.127468118411,0.000538326257541,0.0620495589043,0.253551168297,-0.146103445871,0.104575353614,-0.289055826309,-0.0377158222382,-0.0643010445621,0.0312516787846,0.0111089913003,0.00836371805702,0.0607856003648,-0.00882795356274,-0.0229877969143,-0.151497775238,1.0,0.237377853222,-0.0108855956705,0.0528291763823,0.0973048190414,-0.0982112462706,-0.023421081674,0.0476676432933,-0.011409683864,-0.082123863527,0.0165410131479,0.00990947821156,-0.0115202353006
TROW,0.0125849169494,0.0110221113276,0.0545825527062,-0.149835882844,-0.026955926735,0.0370505485557,-0.00794261409774,-0.00903098981848,-0.0500918136286,0.0271915520896,0.0227986667657,0.138967036454,0.00818387157363,0.0588225633572,0.0201663147707,0.0835148122874,0.0438455671711,0.0514495970937,-0.0160362127681,0.013576996807,-0.0405669405476,-0.0601230911893,0.00914051628704,-0.0711578792712,-0.0176532613448,-0.0631326074145,-0.0188760091781,-0.0147181172972,-0.18885624758,-0.0399888096319,-0.0279760018373,-0.0360869165365,0.00427085485712,0.00569791042991,0.004836121217,0.0325677446149,0.0488325714584,-0.00607576971772,0.0671946076008,1.42419235085e-05,-0.0876639942294,-0.0352884491016,-0.0658838717675,0.0181538435379,0.0160485659756,0.0469659623597,0.0876732199478,0.0138016391083,-0.00828953683123,-0.0926641598873,-0.459308623687,0.052323128281,0.00684325261986,0.157709635516,0.0474522218182,-0.0282069358877,0.0175513304048,0.221975981469,-0.0917176669442,0.0598616450076,0.0169155655255,-0.0309492897455,0.00530056575467,-0.00545024919908,-0.0338378410138,0.0367204385706,0.0110713869142,-0.0356577583316,0.0109181582331,-0.0173048145249,-0.0468662990053,-0.155002923441,0.00682698658173,0.133709056775,0.00444689705411,0.0183449307093,-0.0196892187837,0.237377853222,1.0,0.00771718995882,0.000201772762466,0.0593914317009,0.058226014612,-0.0146176488344,-0.00034901526038,-0.0432987666916,0.0189810845402,-0.0247569020078,0.0245065704858,-0.0142437491052
TRV,-0.144169337649,-0.0487462762983,-0.0421916750885,0.0193384988735,0.0633122152045,0.0191783458805,0.0134367596239,0.222710879326,-0.0383962312974,0.00412423676841,-0.0738740107246,0.0604580001238,0.0570653186151,0.0343469601465,0.0615008811493,-0.0213891754434,0.0565029553697,0.0701269877065,0.0399969896984,0.132179731567,0.0943933533769,-0.00245327305199,-0.0687422890251,0.0823852107617,0.048851082569,-0.00922367535044,0.0447613454411,0.0512324768075,-0.0774073829669,-0.117744988405,0.0276084244613,0.0504876280732,-0.116139289679,0.0614362326974,0.43870647408,-0.00173050821054,0.0608781486094,0.23230807488,-0.0496832849916,0.0106667197267,0.0959547784822,-0.0437526856207,0.0187514616276,-0.00646268183805,-0.0449415823385,0.0683916042487,0.00157330910199,0.0380998066168,-0.00672738628538,0.0192903154339,0.0363659354166,-0.00937241950825,0.00170815874496,0.0125971161731,0.0367988482393,0.0431490654151,0.192310271642,-0.0125690941729,0.0837528315626,-0.0527614480704,-0.0488505374083,0.00432575113608,0.0240604007771,-0.304017748687,-0.0386187126773,-0.0109184643395,0.0478794231632,0.0190772797172,-0.0972144791487,0.0756392209028,-0.0568675279406,-0.0339521368783,0.0135687935839,-0.0281280460917,0.443457119675,0.0311995227056,-0.0242847979777,-0.0108855956705,0.00771718995882,1.0,-0.188280019583,0.0476172677927,-0.176961204915,-0.0817805662252,-0.0546998815281,0.0546322950964,0.0838598426212,0.0807875880117,0.103292809244,-0.0300127221109
UDR,0.0106530516375,-0.0848918313778,0.119625962919,0.114784897184,-0.380728426893,-0.00268939454707,-0.0438593723114,0.00755290171998,-0.0759656768557,-0.00655924367028,0.0252607463355,-0.00876948899841,-0.0918672757912,-0.0670587506941,-0.021515381044,0.0001411658262,-0.0114724605579,-0.0581077771688,0.0322581189269,0.058342186367,-0.00427887491165,-0.0501121321027,0.00126685394811,0.17026704512,-0.00433696132737,0.0299521254155,-0.00148370210412,0.0172299994546,-0.0378030015251,0.0154222056828,0.0513189489108,0.0284098058348,0.0129578546465,-0.0155236796463,0.0272709045435,0.06911367193,0.045552358858,-0.113408946968,0.00951716219736,0.0860773605429,-0.0184509545287,-0.015295250352,0.0245971727614,0.0155944993651,-0.0437931216607,-0.0884595310348,0.000480198067694,-0.0660413194091,0.150540234079,0.0254226763663,0.0780028583949,-0.0130761010603,-0.0138563918005,0.0322040670283,-0.00901360846868,0.0397716789549,-0.0229193665196,-0.014941781362,0.0323661384734,0.00316997427374,-0.00313145179954,-0.0242622846923,-0.0697519394925,0.251391109209,0.0488611412253,0.00449023822811,-0.057016377699,0.0021629448586,0.515201427903,-0.0347796367003,0.0228207818924,0.013515824117,0.0173717728373,-0.0226234260194,-0.160447944138,0.0210352602637,-0.00945309465159,0.0528291763823,0.000201772762466,-0.188280019583,1.0,0.0786785452658,0.0996526696219,-0.0893425554323,0.0506399200117,-0.0358460057664,-0.0177156397635,0.0209586108088,0.0246363260614,-0.0189929562031
UNM,0.0746991826353,-0.0726144287908,0.0724080555223,-0.012564192658,0.0565158503313,-0.0128603835188,-0.121839870368,-0.0191317569155,-0.0104915035812,-0.0295468967348,-0.00799604876887,0.0302246201935,0.0333292041399,-0.0728926950169,0.0189921772349,0.0909795556462,-0.000743138575736,-0.0214183673979,-0.00934880263708,0.010340072421,-0.00906365742885,-0.0140859295573,0.0503838356929,0.00632580139135,0.0110944967678,-0.000481023930113,0.0739379735165,0.0348375845036,0.103139662681,0.0123856401529,0.00639271736178,0.109427126188,-0.0573756824881,0.0242711127925,0.04025974184,0.155680683229,0.023751415106,0.155282427048,-0.00611875988585,0.0302256316256,-0.0092373987243,-0.0271447131294,-0.016714232094,0.0516515691133,0.116786627459,0.0677480930374,0.118448215827,0.0111548232934,0.209126449427,0.0748327198909,-0.0327564237727,-0.0623253807879,0.0265967101158,0.0229018466599,0.0746401985013,0.0520214867945,0.00143297108479,-0.111600332474,0.00879988015947,0.0108230903892,0.00777862886734,0.0571750423323,0.0100674210352,0.0930043192002,-0.03794152535,0.0986606203421,0.0869608769925,0.044708536686,0.0632369705184,0.14984039375,-0.00632557800741,-0.00164181541878,0.05171894991,0.0124168693197,0.0576951705719,0.0174952714427,0.0147301485501,0.0973048190414,0.0593914317009,0.0476172677927,0.0786785452658,1.0,0.00165005834801,0.0654475516335,-0.00102013286975,0.027975186223,-0.0998273966101,-0.0274431212685,0.00304955166989,0.0866522892742
