,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,CBS,CCL,CMCSA,CMG,COH,CVC,DG,DHI,DIS,DISCA,DISCK,DLPH,DLTR,DRI,EXPE,F,FL,FOX,FOXA,GM,GPC,GPS,GRMN,GT,HAR,HAS,HBI,HD,HOG,HOT,IPG,JCI,JWN,KMX,KORS,KSS,LB,LEN,LOW,M,MAR,MAT,MCD,MHK,NKE,NWL,NWS,NWSA,OMC,ORLY,PCLN,PHM,PVH,RCL,RL,ROST,SBUX,SIG,SNA,SNI,SPLS,SWK,TGNA,TGT,TIF,TJX,TRIP,TSCO,TWC,TWX,UA,ULTA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
MAT,-0.00759526791843,-0.03021334625,-0.0339028571889,-0.00669688031517,0.00731192177643,0.0593829458298,0.0678462539537,0.0166837468397,-0.0790849682465,-0.0224820020183,-0.0303106974637,-0.0579941571848,-0.0102641393856,-0.00173881108243,-0.0334092296094,-0.0367255415362,-0.111828600729,-0.00827035196267,-0.0747842375424,-0.0192468940341,-0.017200074475,-0.0629518446768,-0.0370791129825,0.0237720198302,-0.368843015933,-0.048449185992,-0.00337131446744,0.0217607572504,0.0179156776429,0.00269454203561,-0.0667629420325,-0.00730643109036,0.0043455477926,0.514152401252,-0.034080257516,0.0324101180319,-0.0201226500642,0.0697761346725,-0.0118846734345,0.0277484044965,0.00471656455775,-0.0565150157607,0.380471291165,0.0400173657193,-0.0244462380142,-0.0274225910299,0.0134803079638,-0.0562641794615,1.0,-0.0255305918261,0.0238213446509,0.0037456727283,-0.0550190965946,-0.0257544973226,-0.0287446604359,-0.0199389573332,-0.0251025346289,-0.0182440591533,0.0169109747109,0.0203753141211,0.0174592791845,-0.026278557588,-0.00885571119874,-0.0835300790636,-0.00379496694715,-0.0125112778405,-0.0175750313282,-0.047982672476,0.0120025527732,-0.00892415174852,0.0491678689417,-0.0144701920591,-0.0136126678503,0.051992036423,-0.0550376972993,0.000312543107938,0.0397801704752,-0.00428035647754,0.00147189157239,0.0471854167365,0.0092827443567,-0.00290381209492,-0.00466485480963,-0.0281193209092,0.00458223120938,-0.0656481439864
MCD,0.0652221192678,-0.00401844555263,-0.00902089533277,0.0855829526124,-0.0147561133155,-0.0020425197169,-0.0460279024742,-0.378825514241,-0.045816509313,-0.0813816161867,0.0149550572927,-0.0264173967885,-0.0463768516936,-0.108399725812,0.0215789669336,-0.132132515009,-0.0418827403668,-0.0147651344193,0.0693082540794,0.014864220054,0.0235909673077,0.0155246254615,0.0158322010072,-0.00464157254426,-0.0165460920607,0.01697464722,0.0239640024613,-0.239716352118,0.0914002627525,0.164970746129,-0.0765043645159,-0.244147269481,0.029175500331,0.190143433672,0.0326956258635,-0.00395288880726,-0.0066354522757,-0.0951388011894,0.0477790935659,0.0574415450617,-0.0153048919991,0.000880080826549,-0.021408579199,-0.0381150779996,-0.0331634249147,0.118444720297,-0.0183389997229,0.0270823840481,-0.0255305918261,1.0,0.00735258031755,0.00999718321303,0.040817126793,0.0498568818479,0.101980068019,0.016938478689,0.00197024914404,0.00932723322354,0.0768815809957,0.00844512987435,0.00246992349481,0.0300008463887,-0.00480609049109,-0.0210784861282,-0.0828767224357,-0.00909171749224,-0.0337537022377,0.0479784156211,-0.327430166659,-0.00301556830212,-0.0632409414752,-0.034384475161,0.0476009944829,0.232425988034,-0.368401690579,-0.00521832404497,-0.080036152005,-0.0443363737528,0.0180396467046,-0.0157151277444,-0.049280382235,-0.0327669661509,0.00218329320348,-0.17958646778,-0.0608681755632,-0.0136357120801
MHK,-0.00426971756084,0.0198095523387,0.119482379294,0.0359157460804,-0.00938893229075,0.00192970613661,0.0214496135596,-0.0110722403711,-0.00653632529119,0.045246577318,0.0152682096089,-0.00208332555219,-0.0114944161794,0.0414746811045,0.0301506359935,0.00601656945864,-0.0129858765428,0.00152729855772,-0.00134477952176,0.0155890654764,-0.00228669390997,-0.00109709322538,0.0192106266781,9.91890370655e-05,-0.0625522529704,-0.350488805544,-0.0163146603868,-0.023897366934,-0.0106330275514,0.0013018800435,0.0719634272366,0.10315634162,0.0446309321781,0.0406330776613,0.0395641882152,-0.218764697376,0.0515378371974,0.136506024222,-0.0728973693899,-0.0100564959669,-0.0365229031714,0.0130505614822,0.0189572677465,-0.0458090252885,0.0186166063467,-0.013811346957,0.0381342912966,0.0576754015086,0.0238213446509,0.00735258031755,1.0,-0.00781780132282,0.00944771261607,0.0184525926555,0.0100737475829,0.00869083078775,0.0110733967959,-0.0235765041312,0.0375180729046,-0.00207534896953,-0.00661282694635,-0.00119629453822,-0.0138036909063,-0.146011040997,0.0164373821415,0.0367322604107,-0.0133517905362,0.0293415380913,0.0593896840115,0.00785209642358,-0.00550489014335,0.0360754927164,-0.395760252925,-0.00189645877022,-0.0296222814345,-0.010496622127,-0.00550417260056,0.00943667195865,-0.0190398007094,-0.0453347890846,-0.0105124104442,-0.00844689901746,0.0997744231521,0.0232095968579,0.0249936105399,0.00596509787985
NKE,-0.0249057300289,0.0160043313051,0.0412241943324,0.0204578650729,0.0148390440928,-0.0549822273715,-0.0485951743807,0.0330500025105,0.0113925076084,-0.0270721717889,-0.0844341629937,0.0106672740459,0.00657524314623,0.0364650814058,0.0384382971143,0.0326389108035,0.0271081518999,0.0261550395999,-0.0081697881205,-0.0774513221234,0.0551706140724,-0.000879880139464,0.199444468131,-0.0557922091637,-0.00631421627945,0.00841571883517,-0.00313850443937,0.0888305877935,-0.0354906805114,-0.10755622201,-0.0136603262696,0.0372317396887,0.00961964001737,-0.0386326949721,0.0242502946129,-0.000847841521818,-0.0164190977069,-0.0306832182358,0.0380982737093,0.00828779625864,0.0332604566473,-0.0649229737927,-0.00589262021684,0.115433705104,-0.0125284886663,0.0173902808385,0.0327473196177,-0.00909425602768,0.0037456727283,0.00999718321303,-0.00781780132282,1.0,-0.23080799053,-0.0364540479512,-0.00761744113998,0.0165244124343,-0.0745720635817,-0.000707964262527,-0.0574895509245,0.0146271720503,-0.321809732866,0.0900513278298,-0.17163395641,-0.0877352736307,0.036398998475,-0.0948942056042,0.0321962890866,0.0737283551098,-0.0148121521459,-0.040075293657,-0.117490632771,-0.0400737580601,0.0248520167916,-0.0468889006235,-0.0763625457078,-0.0194518660321,0.0173024385693,0.0282801119365,-0.0653533497545,0.0349634364321,-0.0605557632874,-0.0105592298733,0.0619336675214,0.0493123357194,0.0503878171436,-0.0197677720292
NWL,0.0363363676037,-0.0210294087667,-0.033190817183,0.0159155242668,0.0342048729763,0.0791353433292,-0.0383214534708,-0.0886693588976,0.069612825549,0.0188347538583,-0.0180130314043,0.0417080257085,0.0857354723072,-0.0573710970247,0.302993256392,-0.163340499997,0.0403874959897,0.0538268510024,0.00450535696934,-0.0096666226869,-0.103322647056,0.157260901727,-0.268302241846,0.213525562904,0.120715821087,0.0225224341597,0.0393971065487,-0.13546308536,-0.0311737878199,0.0152121236516,-0.19529697109,-0.0244027005027,-0.0493453200791,0.00324924998062,0.124879565389,0.0588352698583,0.00447210550856,0.0550579391452,0.0304149428177,0.00682423172612,0.100232056608,-0.00851675215976,0.00460472680296,-0.0418181489447,0.0901272523644,-0.1496097662,0.00124389653566,-0.027869842368,-0.0550190965946,0.040817126793,0.00944771261607,-0.23080799053,1.0,0.105262783547,-0.00588653029089,0.0594097818716,0.0566127586507,-0.00292034081966,0.151170321021,-0.0147692689739,0.339910457061,-0.0551709872951,-0.00636051466049,0.239158977585,0.00383671920491,0.0601716347148,-0.0169792839962,-0.0721474692167,0.0521454667413,-0.0373884747656,0.172670453449,0.0146777125072,0.0140604997369,0.059392533326,-0.006743625617,0.100016776977,-0.0110308835997,0.0281364398592,0.0964304546387,-0.0558968996365,0.0593607024532,0.0762826074717,0.00596181154413,0.018177941611,-0.0412681106509,-0.0260409295968
NWS,0.0223803400032,0.0785416519694,-0.0560671030401,-0.0953188858358,-0.0475859461013,0.0672927686291,-0.126833404881,-0.0818534163882,0.0522381176507,-0.111365402747,0.0214012232573,-0.0297261715164,0.0145258677206,-0.0408764296814,0.0729541725132,-0.0320070177472,0.0150150064671,-0.0368137712282,-0.0259840322158,-0.0126989239301,-0.00658188551322,0.00420253431861,-0.0229561858153,0.0318721535121,0.150874875769,0.0881502529376,0.0449318591843,0.0422942354861,0.00190430737033,-0.0366727361687,-0.0848784928858,0.021724855923,-0.0727250758924,-0.0306830312706,0.0570804788856,0.0105891985782,-0.0120277944829,-0.0172126314842,0.08816549256,-0.07390294837,-0.036004136324,0.00483176832525,0.0146056355919,0.0283356211766,0.0971590276215,-0.095751017861,-0.0551979725776,-0.0108102802882,-0.0257544973226,0.0498568818479,0.0184525926555,-0.0364540479512,0.105262783547,1.0,-0.00900493048912,0.457154220791,-0.0167719024009,0.0193819155675,0.0727091476505,0.0096997323648,-0.127026012175,0.0289287435032,0.00709230688747,0.0326864881229,-0.0323064589177,-0.0170272042591,0.0511533544968,-0.0731874741905,0.0667203574638,0.0473613511063,-0.00612026784267,-0.00564694237437,-0.00337202439627,0.0146589847937,0.0472163434423,0.0106923174329,-0.0012640515174,0.0839885395436,0.10254218223,0.0228513749664,0.044651421008,-0.00690568140201,-0.0275982610448,0.18226696464,0.0100409864775,-0.0140613890304
NWSA,-0.00399762452005,-0.0504114672432,-0.0582356964049,0.399568306142,-0.0426863852997,0.0785015733322,-0.00209479899534,-0.0790390790534,-0.266906909222,0.169541265459,-0.00372061812903,-0.0633141056213,-0.101896112299,0.0349873884498,-0.0400954614614,0.00999832443387,-0.0269136555774,-0.0931305318619,-0.0309081783945,-0.0745004336152,0.055936617065,-0.0912686364781,-0.0066133337996,0.00165552113819,-0.156451662831,-0.0636453725483,-0.0415436512377,0.0316667145691,-0.0573371335643,-0.082344032331,0.0314076056417,-0.0632899802504,0.0318190935577,-0.0104728165809,-0.0475882600603,-0.0156314744625,0.0451010105044,-0.0594801394271,0.0112588999236,-0.00438931802976,-0.056208365505,-0.17111919006,-0.0468718313643,0.0899485361843,0.0314630061874,-0.0650454548425,-0.107242570491,0.039951579075,-0.0287446604359,0.101980068019,0.0100737475829,-0.00761744113998,-0.00588653029089,-0.00900493048912,1.0,-0.144339437721,-0.0286969600892,-0.0260053918298,0.000555663980637,0.011965651985,-0.0581838807353,0.0339153110481,-0.086768422401,-0.0489035119286,0.0342817061397,-0.00052026756854,0.0210358470155,-0.00517058578591,-0.10977939597,-0.0302635737262,-0.0749111082319,-0.076141994484,0.050365569827,0.18944200352,0.050884638726,-0.0414590641008,-0.0705367850934,-0.119923462894,-0.0183404535645,-0.152254744818,-0.287930472497,-0.0103244876889,-0.0426361664758,-0.0474304419528,0.0119283269734,0.0518061174611
OMC,0.0200312181645,0.0110743430362,-0.0726308825623,-0.0137141611566,0.0304767975454,-0.0472663986324,-0.124054797471,-0.0473391288953,-0.00689308910462,-0.166035161276,0.0074491599732,0.000917667026628,-0.0122912176056,-0.0149876323552,0.0562206489591,-0.111822031453,-0.0402184033147,-0.0125358405403,0.046635850072,-0.0420656798851,-0.0202052290253,-0.00315911619506,-0.0231509565661,-0.00851401561417,0.024246992422,0.156425691672,0.0347619768548,-0.0421948744211,0.089721613732,-0.0127300269915,-0.100279446808,-0.0200779919094,0.0173550980254,-0.00402214197958,0.0179547238161,-0.00435023104147,-0.0186746376099,0.102983830725,0.130233597577,-0.153072147672,-0.0466310537208,-0.00873929009303,0.0371444309831,0.0246824362722,0.0737880770003,-0.007203772853,-0.0931349310383,0.032084807,-0.0199389573332,0.016938478689,0.00869083078775,0.0165244124343,0.0594097818716,0.457154220791,-0.144339437721,1.0,0.00873248013292,0.000349708037784,0.0736726191203,-0.00672317246689,0.012126588094,-0.0485999676073,-0.0510301829026,-0.0127367718013,0.0117487088508,0.023849651458,-0.0285215089227,0.0266573333019,0.0266406752227,0.0704170077854,0.033580263262,-0.024474631772,-0.0270463369315,-0.0359793351056,0.0807547309645,-0.0688541696457,0.0811570641301,-0.0201434435715,0.00996173855947,-0.0619213044977,-0.00435000810787,-0.0163027062936,0.00404364162241,0.271964410015,-0.0132930263294,-0.0994341822914
ORLY,-0.00340409812342,-0.0209877864169,0.0246692878745,-0.063179761145,-0.00306336193714,-0.179216416529,-0.0220410004512,0.012540075928,-0.00601326700436,-0.0337073155084,-0.0109994512652,0.0128136367437,-0.056333882147,0.0256657686043,-0.00104312289439,-0.0431119628252,-0.0292431066617,-0.00824025343196,0.0100722859693,0.0185637522494,0.00238536011885,0.00418107129506,-0.0147348541087,-0.00466650407062,0.0244615179563,-0.0591038142138,-0.0586637812196,-0.0261095230821,0.092185094479,-0.00651003076209,-0.00714717612169,-0.0916853352617,0.034022970347,-0.0332852620277,0.0159238543506,-0.00237671151986,-0.0314325263122,0.00675622216809,-0.0628153524768,-0.0720060576711,-0.0203996144939,0.0185032850921,0.00976313102743,-0.460827793381,0.00261388367694,-0.00162506223135,0.0325545539527,-0.0405878588528,-0.0251025346289,0.00197024914404,0.0110733967959,-0.0745720635817,0.0566127586507,-0.0167719024009,-0.0286969600892,0.00873248013292,1.0,0.0345011398763,0.00112024281553,-0.000163532136074,0.00437203829901,0.0107828753897,0.0164843824763,0.445489061225,-0.000616264296998,-0.0162608469861,-0.00201379990902,-0.00564749608144,-0.0139919790098,0.00154248337303,0.0285531975824,-0.0117464965839,-0.0314315092263,-0.0389871705894,0.0053169724336,-0.0668510945467,0.05935183561,-0.0280790466911,-0.0149218490853,-0.0230960065694,0.155642782862,-0.00226486258667,-0.0868201082118,-0.0248939843992,-0.0996849845616,0.0702574025046
PCLN,-0.00662717568948,-0.00302000654334,0.0286256782705,-0.0558107602996,-0.0303081306141,0.00681789287164,-0.026874347282,-0.0201474177629,0.0239225416239,0.168686333596,0.0666098749016,0.0461650175412,0.0343581729402,-0.000584823247642,0.0152888892342,-0.0696626402045,0.0084273846694,-0.00648224464204,-0.00915459249978,0.00795152279228,0.00699797878463,0.185280064378,-0.0128077406695,-0.00764142659616,-0.01206176439,-0.125688116621,0.0170206093677,-0.0206964982933,-0.0240422931609,0.139849976257,-0.00976565354399,-0.0272035245986,0.0318919807425,0.0027619849985,-0.00643383438426,0.175398836885,0.163730302063,0.0114171801003,0.0249220866626,-0.0893600477895,0.00942426046988,-0.00755895720327,0.0658421136444,0.000328402342345,0.0102662149262,0.038166885766,-0.0103191633719,0.0882767841658,-0.0182440591533,0.00932723322354,-0.0235765041312,-0.000707964262527,-0.00292034081966,0.0193819155675,-0.0260053918298,0.000349708037784,0.0345011398763,1.0,0.0131063233482,0.000582471298743,-0.0013474252582,-0.012098256708,-0.0704515088278,0.00177782923185,0.0266568082156,-0.0159205783259,0.00674666217977,-0.0401133311878,0.0353436000076,-0.0709523713937,0.0921758477306,-0.00197969206821,0.0112777622777,0.209524247586,0.14117768312,0.00952820910142,0.00685499787286,0.0459115778203,-0.0427420827519,-0.0034512721208,-0.0226230624626,0.005946312838,0.00958080752332,0.0547234558061,0.13571761827,0.0238457567528
PHM,-0.101948228461,-0.184909897323,-0.0459331334124,-0.0261029964521,-0.11509427225,0.0947543296257,0.0211017561023,0.0307117565836,0.0145874833132,-0.0401868397424,0.0228695233449,0.0492290432601,-0.0644636082096,0.0411368033114,0.180638468634,-0.206112817727,-0.132462962561,0.0381556052351,0.096471085072,0.138283244075,-0.013856430617,0.0487319219974,0.0232897522752,0.00260851874714,0.023910624525,0.0358268208318,0.0578727058975,0.123068294212,0.0712672912194,-0.0926578190555,-0.100533429495,0.0289476845588,0.0524662061256,0.0086113757839,0.0858149234289,0.23490562118,-0.0462390324088,0.108747391605,0.0494506325395,-0.0495845697377,-0.0701799801956,0.0379002477486,-0.0102907713106,0.014673855762,0.238728097652,0.0652643588246,0.0413100245224,0.085493454596,0.0169109747109,0.0768815809957,0.0375180729046,-0.0574895509245,0.151170321021,0.0727091476505,0.000555663980637,0.0736726191203,0.00112024281553,0.0131063233482,1.0,-0.00109410780128,0.0169080410759,-0.0245870763167,0.0336249856318,0.062358445187,0.0109291222069,-0.00538786044927,-0.162772061403,-0.0764701258742,-0.026039485284,0.0946521799045,0.0240163154461,0.079906019113,-0.107396236778,0.034086015391,0.0187208255275,0.0201524225136,0.131463003748,-0.00133581530284,0.0757330590096,0.0121858500529,-0.0177015826975,0.0337683395056,-0.147480255461,0.103574025238,0.00712134906515,0.0366553734741
PVH,0.0164785893167,-0.0850196212342,-0.00116781061681,0.000211563591066,0.0113531676645,-0.00872986087557,-0.0908954468323,-0.0398172345877,0.00533256165623,-0.00587074910392,0.00276757731093,-0.0146138543684,0.0133355397343,0.0185855019983,-0.00233224507989,-0.00718412176333,0.0074920200324,0.00836691336311,0.0306365753489,-0.0357130092066,-0.00518305893747,-0.0270738796829,0.0130064288789,0.0267095982713,0.0115298686562,-0.00821170021538,-0.0240334771403,0.0218429759977,-0.0112383317839,0.00154755660992,-0.0118658447543,0.0133564042906,0.00944834019255,-0.173467153947,-0.0142372389265,-0.013384680812,0.0020813540333,-0.0255321736758,-0.01454538419,-0.0582105288598,-0.0044584187716,0.00550281384406,0.00797370027488,0.196315148274,0.01544703893,0.000207776528721,0.0346641017003,-0.00903327000603,0.0203753141211,0.00844512987435,-0.00207534896953,0.0146271720503,-0.0147692689739,0.0096997323648,0.011965651985,-0.00672317246689,-0.000163532136074,0.000582471298743,-0.00109410780128,1.0,0.00593448823217,-0.0141022205892,-0.0391141121962,-0.00176987746893,0.179963561228,-0.000669354561506,-0.0159575826417,0.0413453010241,0.00425688742811,0.00507859931493,-0.0331732496741,-0.113259854162,-0.0140025527743,-0.0262374068209,-0.0304338669056,-0.0047373008809,-0.00102989225787,-0.00174361872591,0.029965107517,0.0113910038003,-0.0772322347489,0.000321127032627,-0.00190492914459,-0.0060120077644,-0.0101880446291,0.00350940547294
RCL,0.0130599358038,0.0559412450136,-0.0240781215437,0.130313561842,-0.0254775196147,-0.0132566429897,0.000970106591588,0.0656673595715,6.96356450113e-05,-0.0423532686747,-0.071222988563,-0.0167296370618,0.0399260512829,0.0118339326785,0.00284620066138,-0.0697387661493,-0.00933494056107,0.0219862163483,0.00649948756724,-0.0136936213574,0.015672630602,0.0497213954031,-0.144757417615,0.000257186364695,-0.000527865900441,0.00320208265898,-0.0106016745211,-0.189983858035,-0.0669483958271,0.0780087390265,-0.0187497003067,-0.0336796250822,0.00268783833174,0.0678363189679,0.0520449158185,0.00578346306854,-0.0272455744284,0.0234865664885,0.00592095473685,0.04694581473,0.00634170463988,-0.0294491850022,0.0044062503027,-0.0217177623867,-0.00625065753177,0.031167189278,-0.0081358374986,-0.0420272951154,0.0174592791845,0.00246992349481,-0.00661282694635,-0.321809732866,0.339910457061,-0.127026012175,-0.0581838807353,0.012126588094,0.00437203829901,-0.0013474252582,0.0169080410759,0.00593448823217,1.0,-0.1509079103,0.0213821226691,0.0399354350638,0.0839345447041,0.0787630811187,-0.000984632401441,0.175983156275,0.00607098991792,0.019089051277,-0.00252110419403,-0.00963114750953,-0.0329135558899,0.00759545602447,-0.0396148617526,0.0504485664976,-0.0373287249083,0.0028901280469,0.0634829199743,-0.00463238208852,0.0797598925505,0.0883278740207,0.00800724979179,0.0770217407553,-0.0278851911529,-0.0613076652767
RL,0.107969911475,0.01111943995,0.0607604429723,0.000111445851328,0.0111472323269,-0.0342307943543,-0.00151700110235,-0.035904736779,-0.0136368637262,0.0751374998342,0.00338430697363,0.00604774428664,0.0433566016793,0.0112826306404,0.025725564487,0.0544551364145,0.0108533229252,-0.0563587903151,-0.0273809911828,-0.0220557562113,0.00651631309292,-0.00182277035645,0.0257944227652,0.0451655213224,0.00447976932086,0.0273982927512,-0.0228729428496,0.0494070652149,-0.0381211982824,-0.0473779336398,-0.0171180803284,0.00605256473421,0.0080239789871,-0.0166561163142,-0.0628027082317,0.0304289099669,0.0296510409044,-0.0297580172468,0.020500735365,-0.0204302391589,-0.0262436204275,-0.0407872865275,-0.066036636066,-0.0789530133823,0.002739757216,-0.0400999109692,0.00474957010398,0.0134845792174,-0.026278557588,0.0300008463887,-0.00119629453822,0.0900513278298,-0.0551709872951,0.0289287435032,0.0339153110481,-0.0485999676073,0.0107828753897,-0.012098256708,-0.0245870763167,-0.0141022205892,-0.1509079103,1.0,-0.135223570023,0.00997435617611,0.000368028659725,-0.0349644148137,0.0204254561609,-0.0222066640713,0.0124215687918,-0.0163554004528,0.0106379560206,-0.0889313901778,0.038305250664,-0.0019936867733,-0.0061734427274,0.00698978436118,0.0281009531665,-0.0098977444942,0.000819572772568,0.0116016653433,-0.00566401439967,-0.0162487220077,0.00401423157445,-0.0217018343337,0.0233649694787,0.020911663882
ROST,0.0158145824833,0.0541473106147,-0.0458141015824,-0.173928402777,-0.0592038261129,0.0408607695423,0.0753111045278,-0.00654143383519,0.216698069399,-0.0738936588093,0.022732582895,0.00261356923072,0.145656664668,0.0117851115777,0.0955472804173,-0.00912828398088,0.121370454012,0.0166673846084,0.0249864957587,-0.0114150775281,0.00789622197067,0.120392895422,0.0184205640673,0.0747593860222,0.0300388018033,0.0544311513664,0.0273568274879,0.00297973982659,-0.0648486451542,0.08046166303,-0.168513086148,0.0189421543528,0.049859288796,-0.0431982352425,0.0193618036167,0.102996701578,0.0215046484429,-0.0274338786864,0.0234025738195,-0.0368332688829,-0.0622409995763,0.00908198213488,-0.0121366918655,-0.0612345894265,0.0510553925648,-0.0487895434519,0.0199600902953,0.114823726631,-0.00885571119874,-0.00480609049109,-0.0138036909063,-0.17163395641,-0.00636051466049,0.00709230688747,-0.086768422401,-0.0510301829026,0.0164843824763,-0.0704515088278,0.0336249856318,-0.0391141121962,0.0213821226691,-0.135223570023,1.0,0.110370683565,-0.0231205486906,0.0228693429575,0.00148500405092,0.0540604583362,0.00852010559776,0.0452967950601,-0.0161599467021,0.0529635853909,-0.00794323055232,0.11390736175,0.0196994229632,0.146458780448,-0.00863390423289,0.0464917361735,0.0594017363749,0.0297969888087,0.205024361218,-0.0159135020342,-0.052707336617,-0.0187457800275,-0.055159115817,-0.0083898012444
SBUX,0.0912382883677,-0.0469385189472,-0.0475396822349,-0.0200311631948,-0.0352588553309,-0.0288141972101,-0.0117683362801,-0.0146934748398,0.0305893017388,0.0323305281708,-0.00963255654849,0.00313836556657,-0.004286938883,-0.0172099281874,0.0183099755891,-0.102116480261,0.0460105267501,0.186700647406,0.0175609646553,-0.0131711027432,0.019167987134,0.18193934396,-0.160563069897,0.164000254689,0.26661528704,-0.0626127342696,0.0198494123046,-0.154086948372,0.00948325516007,-0.047266171916,-0.0422268255526,-0.0162292234388,0.00325127528459,-0.0416578317033,0.168355890484,0.0194681538522,-0.0027710504072,0.0634202316666,-0.0305815368408,0.0549699692544,-0.049373051977,0.0444935918096,-0.0338734843886,-0.081141646666,0.0079560930598,-0.00999903129642,0.00575675589372,-0.132891759939,-0.0835300790636,-0.0210784861282,-0.146011040997,-0.0877352736307,0.239158977585,0.0326864881229,-0.0489035119286,-0.0127367718013,0.445489061225,0.00177782923185,0.062358445187,-0.00176987746893,0.0399354350638,0.00997435617611,0.110370683565,1.0,-0.00217495922635,0.0298423407885,0.0429120836685,-0.00611862553884,-0.0100757390502,-0.00315297733813,0.02642172257,0.154905568523,0.00321712247365,0.106922408047,0.0490613054534,0.0719382351555,0.168275642092,0.0407300889181,-0.0416759147251,-0.0332005702887,0.0251864957882,0.148110732005,0.0187786901112,0.00602277300836,-0.151033641397,0.0738821263255
SIG,0.00640547492071,-0.00947136562159,0.0183807769633,0.0122393515721,0.0399316827429,0.00551806779111,-0.158573408989,0.112497314159,-0.0331284838678,-0.000521751541283,-0.100527338516,-0.00554182269528,-0.00694336668589,0.0150219886857,-0.0112915737737,-0.203772315031,0.0530093804804,0.00895691570861,-0.174634537148,-0.0215598226709,0.0206465652023,0.0725387137925,0.0276123310471,0.0234881183298,0.0457414710037,0.0161112233955,-0.0288823434441,0.0138961002734,0.00871766034509,-0.0585249559017,-0.0159159034053,-0.00879660397084,-0.00603104621751,-0.0351690284268,0.0149650367248,0.0225825961623,-0.039359685393,0.169809814585,0.0573872578966,-0.0276641072644,0.017624250142,0.0498729838301,0.034380433179,-0.0217334747456,0.0764980153021,0.0370471895811,-0.0356370937306,-0.0459084161804,-0.00379496694715,-0.0828767224357,0.0164373821415,0.036398998475,0.00383671920491,-0.0323064589177,0.0342817061397,0.0117487088508,-0.000616264296998,0.0266568082156,0.0109291222069,0.179963561228,0.0839345447041,0.000368028659725,-0.0231205486906,-0.00217495922635,1.0,0.0983132417473,0.0250801477618,0.0581541707331,0.0922089174463,0.153467656297,-0.0425285923517,-0.135065017639,-0.0657610744457,-0.00356061145427,0.192291758015,-0.0222156300085,0.0127379552522,-0.015521300165,-0.0976477067271,0.090539938524,-0.0397647561708,-0.0706103980757,0.0753777880951,0.0383272736591,-0.0463378838113,-0.00947246130935
SNA,-0.00629224472834,0.0051466941732,-0.0141066360626,-0.0729215870593,-0.0315153069652,0.0125791147276,-0.127775310129,0.0312531561909,-0.0395132336154,0.0422601190858,-0.0202870584005,-0.0362795105877,-0.0512090539593,-0.0615217931777,0.0775450409838,-0.0131332760699,-0.0395146282085,0.00757217761408,-0.0233403753224,0.108762820844,-0.070120427189,0.0776234227424,-0.0789998809939,-0.018925699954,0.0263721481991,-0.0588712093863,0.0416463453038,-0.154471631145,0.0344652572643,-0.00667248252845,-0.102090543293,-0.0137075668649,-0.0740166585418,0.0212720479714,-0.245724770291,-0.00322274312186,-0.0229709692272,0.123024115612,-0.158978178793,0.0407248386712,-0.0438386019567,0.00400914745738,-0.0128060475506,-0.0219949865807,0.135399920507,-0.0221661571634,0.128293151756,-0.053014432109,-0.0125112778405,-0.00909171749224,0.0367322604107,-0.0948942056042,0.0601716347148,-0.0170272042591,-0.00052026756854,0.023849651458,-0.0162608469861,-0.0159205783259,-0.00538786044927,-0.000669354561506,0.0787630811187,-0.0349644148137,0.0228693429575,0.0298423407885,0.0983132417473,1.0,-0.0498706563914,-0.0242201021022,0.0522836081638,-0.0122728734313,-0.0240976817704,0.0422532294181,0.0269481340156,0.00621152310485,-0.0843259428108,0.00439834009362,0.000452816031582,-0.03106985389,0.0505344245435,-0.0453197108846,-0.000638167841897,-0.000995838774759,-0.00691572609522,0.0186263379786,0.0438654917838,0.0549929204304
SNI,-0.0207687067568,0.236903848653,0.0108639202093,0.000722706849735,0.039544315442,-0.000824769915138,0.00728280378546,0.0558544889316,0.0213773042318,0.0142752445486,0.0149344554465,-0.102936347741,-0.0110944839345,-0.0434128419456,-0.102562120008,0.00366326882911,0.0850048044352,-0.137581486184,0.00592056227781,-0.0402336951341,0.0103064275817,-0.00258221322716,0.0224234524521,0.00685999783591,-0.0713098415107,0.0849349731145,0.0198790856686,0.00119495523343,-0.0325453287228,-0.0200713256939,0.0156154460757,0.000468819911758,-0.0049592977103,-0.00995540937594,-0.0162920467942,0.0329812427494,0.00551289995867,-0.0392439935342,-0.0328650734937,0.0523911295904,-0.00389627292214,0.0465139130425,0.00215856965873,-0.0922600092151,-0.162886688507,-0.0172669898305,0.0573429495879,-0.0354097746627,-0.0175750313282,-0.0337537022377,-0.0133517905362,0.0321962890866,-0.0169792839962,0.0511533544968,0.0210358470155,-0.0285215089227,-0.00201379990902,0.00674666217977,-0.162772061403,-0.0159575826417,-0.000984632401441,0.0204254561609,0.00148500405092,0.0429120836685,0.0250801477618,-0.0498706563914,1.0,0.00479529471386,0.00972185783529,0.112004697862,-0.0173909574506,-0.0832575610665,0.0170561286087,0.0124530201811,-0.0177924154033,0.108100178174,-0.0140363005035,0.0291671693459,0.0163891774843,0.00306993826201,-0.0551395525627,-0.0918120776112,0.0295722024731,-0.00668348241283,-0.0282972674559,0.0412059259606
